correo,dominio,tipo,fuente_origen
info@uesanfranciscodeasis.edu.ec,uesanfranciscodeasis.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@uesma.edu.ec,uesma.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@uess.edu.ec,uess.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@uneindelpacifico.edu.ec,uneindelpacifico.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@unidadeducativaladolorosa.edu.ec,unidadeducativaladolorosa.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
info@upacifico.edu.ec,upacifico.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
infocem@cem.edu.ec,cem.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
infocomboni@uepdc.edu.ec,uepdc.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
informacion@ejd.edu.ec,ejd.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
informacion@liceocampoverde.edu.ec,liceocampoverde.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
informacion@spellman.edu.ec,spellman.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
informacion@umet.edu.ec,umet.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
informes@jefferson.edu.ec,jefferson.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
informes@montepiedra.edu.ec,montepiedra.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
infoweb@colegioamericano.edu.ec,colegioamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
inmaculada@uebli.edu.ec,uebli.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
institucion@donboscolatola.edu.ec,donboscolatola.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
isaac.molina@formacion.edu.ec,formacion.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
isaacnewton@isaacnewton.edu.ec,isaacnewton.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
isabelyepez@semisud.edu.ec,semisud.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
isela.poma@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
itsausubel@davidausubel.edu.ec,davidausubel.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
itsfo@itsfo.edu.ec,itsfo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
itsjosechiribogag@tecnologicoitca.edu.ec,tecnologicoitca.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ivan.cruz@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ivano@uazuay.edu.ec,uazuay.edu.ec,Educación / Colegio / Escuela (AMIE),SUPERCIAS AUDITORES EXTERNOS.xlsx [AuditoresExternos]
ivonne.espinoza01@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
j.matute@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jacinto-1962@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jackeline.castillo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jaime.gaibor@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jaime.velasco@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jaimef.alvarado@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jalarcon@interamericano.edu.ec,interamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jalvarado@mariscalsucre.edu.ec,mariscalsucre.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
janina.molna@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jannet.miranda@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jardin-escuela_sb@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
jardinescuela.aristogatos@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
jardinescuelacarlosmendoza@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
jardinescuelakennedy@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
jardinescuelarosaborjadeicaza@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
jardinescuelayahavet_2006@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
jaroca@ecomundo.edu.ec,ecomundo.edu.ec,Educación / Colegio / Escuela (AMIE),CLIENMY PIMES  CUCUENTAS ACTIVAS SUPERCIAS ESTUDIOS ACTUARIALES RAFAEL CALDERON 2024.xls 1.xls [GUAYAS ACTIVAS ]
jaroca@liceopanamericano.edu.ec,liceopanamericano.edu.ec,Educación / Colegio / Escuela (AMIE),CLIENMY PIMES  CUCUENTAS ACTIVAS SUPERCIAS ESTUDIOS ACTUARIALES RAFAEL CALDERON 2024.xls 1.xls [GUAYAS ACTIVAS ]
jbarzallog@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jbrito@ide.edu.ec,ide.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jcalderon@tecnologicoargos.edu.ec,tecnologicoargos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jcalle@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jcampoverde@casagrande.edu.ec,casagrande.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jcampoverde@salesianoscayambe.edu.ec,salesianoscayambe.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jcarloza@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jcarpio@ecomundo.edu.ec,ecomundo.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jcedeno@uefae4.edu.ec,uefae4.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jcobo@cendia.edu.ec,cendia.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jcordova@liceopanamericano.edu.ec,liceopanamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jcorrea@upacifico.edu.ec,upacifico.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jebarriga@utpl.edu.ec,utpl.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jefedetalentohumano@copol.edu.ec,copol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jefferson@jefferson.edu.ec,jefferson.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jemina.ramirez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jennye.herrera@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jescuela@ymail.com,ymail.com,Educación / Colegio / Escuela (AMIE),Consolidado
jescuela_espana@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
jespinoz@uazuay.edu.ec,uazuay.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jessica.lino@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jessica.matute@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jessica.tite@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jfcarrera@itslibertad.edu.ec,itslibertad.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jgallardo@espe-innovativa.edu.ec,espe-innovativa.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jgallo@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jgbriceno@utpl.edu.ec,utpl.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jgonzalez@bluehill.edu.ec,bluehill.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jhernandez@anai.edu.ec,anai.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jmbilbao@utpl.edu.ec,utpl.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jmoncadacolegio@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
jmontenegro@usfq.edu.ec,usfq.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jmullo@torremar.edu.ec,torremar.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jnevarez@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jocampo@usfq.edu.ec,usfq.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
joel.jaramillo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
johanna.mendozat@ug.edu.ec,ug.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
johanna.zambrano@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jorge.caringkia@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jorge.choez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jortiz@ups.edu.ec,ups.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jose.campoverde@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jose.galarza@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jose.imaicelav@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jose.rodriguez03@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jose.rodriguez@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
josec.ayala@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
josed.ochoa@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
josedesanmartinescuela@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
josesilva@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jpespinosa@gutenbergschule.edu.ec,gutenbergschule.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jpijal@istyachay.edu.ec,istyachay.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jpovedaa@ulvr.edu.ec,ulvr.edu.ec,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
jrgomez@cpu.edu.ec,cpu.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jrosado@copei.edu.ec,copei.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jsaenz@uepaulrivet.edu.ec,uepaulrivet.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
juan.chinchy@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
juan.montenegro@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
judith.vinueza@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
julia.chiriguay@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
julia.lucas@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
julia.puga@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
julio.cuvi@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
julio.rigail@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
julioabril@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
justina.martinez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
jvasconez@itsoriente.edu.ec,itsoriente.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
k.loffredo@colegiomenor.edu.ec,colegiomenor.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
karce@logosacademy.edu.ec,logosacademy.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
karina.calle@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
karlal.jimenez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
karol.bravo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ketty.flores@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
knurnberg@jefferson.edu.ec,jefferson.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
kpastor@crear.edu.ec,crear.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
kpastor@ecomundo.edu.ec,ecomundo.edu.ec,Educación / Colegio / Escuela (AMIE),CLIENMY PIMES  CUCUENTAS ACTIVAS SUPERCIAS ESTUDIOS ACTUARIALES RAFAEL CALDERON 2024.xls 1.xls [GUAYAS ACTIVAS ]
ksuarez@fundacionacm.edu.ec,fundacionacm.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
laescueladeloschefsinfo@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
lametro@lametro.edu.ec,lametro.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
landis.cedeno@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
larcos@puce.edu.ec,puce.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
latinounidadeducativa@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
laura.caiza@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
laura.lopez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lcalle@ute.edu.ec,ute.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lcanas@ism.edu.ec,ism.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lcavagnaro@uees.edu.ec,uees.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ldelgado@fiec.espol.edu.ec,fiec.espol.edu.ec,Educación / Colegio / Escuela (AMIE),CLIENMY PIMES  CUCUENTAS ACTIVAS SUPERCIAS ESTUDIOS ACTUARIALES RAFAEL CALDERON 2024.xls 1.xls [GUAYAS ACTIVAS ]
ldocana@cristorey.edu.ec,cristorey.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lelia.ponce@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lhernandez@ulvr.edu.ec,ulvr.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lidia.jimbo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lidia.trujillo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lidya.simbana@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lilia.basantes@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lilia.ochoa@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lilian.uyaguari@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lilian@semillitas.edu.ec,semillitas.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
liliana.camacho@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
liliana.rosario@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lina.palomeque@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lnoe@liceocristiano.edu.ec,liceocristiano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lorces@casagrande.edu.ec,casagrande.edu.ec,Educación / Colegio / Escuela (AMIE),11 UNIVERSIDADES.csv
lorenae.santana@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lorenzo.yupanqui@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
los.almendros.escuela@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
losarrayanes@arrayanesalamos.edu.ec,arrayanesalamos.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lourdes.abad@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lourdes.alcivar@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lourdes.anastacio@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lourdes.tituana@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lrodriguez@uemtn.edu.ec,uemtn.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lromoleroux@ute.edu.ec,ute.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lsarmientoa@usm.edu.ec,usm.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
ltoral@colegioamericano.edu.ec,colegioamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
luci.tandazoe@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
luciam.toala@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
luidamon@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
luis.cabrera@es.uazuay.edu.ec,es.uazuay.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
luis.loayza@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
luis.vega@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
luise.barragan@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
lvera@liceopanamericano.edu.ec,liceopanamericano.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maalcivar@torremar.edu.ec,torremar.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
macosta@uazuay.edu.ec,uazuay.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maescobar@espe.edu.ec,espe.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
magally.nunez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maguirre@espe-innovativa.edu.ec,espe-innovativa.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
majopino@espol.edu.ec,espol.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
malbuja@salesianoscayambe.edu.ec,salesianoscayambe.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maldonadorector@colegiomaldonado.edu.ec,colegiomaldonado.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
mallurys.suarez@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
manabitecnologico@uemt.edu.ec,uemt.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
manuel.pom@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
manuel.rivadeneira@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maordonezx@utpl.edu.ec,utpl.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
marcel.andrade@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
marcelaea@uets.edu.ec,uets.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
marcelo.angulo@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
marceloj.mejia@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
marcia.briones@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
marcog.paredes@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
marcos.salinas@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
marelenedelarosa--administracion@itv.edu.ec,itv.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
margoth.gomez@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maria.alcivar10@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maria.anguazha@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maria.armas@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maria.balladares@casagrande.edu.ec,casagrande.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maria.chacon@alemanhumboldt.edu.ec,alemanhumboldt.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maria.chillogalli@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maria.chonga@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maria.compte@cu.ucsg.edu.ec,cu.ucsg.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maria.guaman@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
maria.guanopatin@educacion.gob.ec,educacion.gob.ec,Educación / Colegio / Escuela (AMIE),Consolidado
